coef_refl_b01,coef_refl_b02,coef_refl_b03,coef_refl_b04,coef_refl_b05,coef_refl_b07,bias,Pred_SiO3,id,dataset_belong,denormalized_pred_result
9.162251,-1.3849192,0.45675975,-3.6615999,-3.307511,-1.5460781,1.1941994,1.402903,134,valid,1.402903
2.7509673,-0.15009935,-0.18560705,0.69355756,-0.24657004,-1.1260573,0.67887706,1.1394372,2617,valid,1.1394372
0.1524159,-0.14564604,-0.085009634,0.79634655,1.3589141,-0.92918193,0.9150021,1.022708,1285,valid,1.022708
4.7860823,-0.9837532,0.27009472,0.40342936,-2.379785,-1.6566238,1.0274587,1.7517066,969,valid,1.7517066
-0.085373364,-0.50604093,0.055253975,3.2298617,-1.415742,-0.33503914,1.0285532,1.4756615,814,valid,1.4756615
-0.21736802,0.1433944,-0.17090967,1.0405103,1.8794816,-0.8301437,0.8890388,1.1495361,1001,valid,1.1495361
7.9312286,0.4550616,-0.38323146,-5.978149,1.6048123,-1.9731556,0.78809315,0.91788393,2480,valid,0.91788393
-3.3612604,0.23716778,-0.09602681,2.182528,1.5811263,-0.22312972,1.3069,1.2044393,1602,valid,1.2044393
3.5799594,-0.24313809,-0.14949031,0.7951443,-1.0468819,-1.2217484,0.6088925,1.3934104,2606,valid,1.3934104
4.195086,-0.85131216,0.21957016,-0.018313264,-2.2509894,-1.0167749,1.062382,1.7560856,944,valid,1.7560856
1.6231278,-0.55689216,0.021931818,2.9174702,-1.7011924,-0.774029,0.72252494,1.3149478,946,valid,1.3149478
2.5301516,-0.07981533,-0.19279476,0.535228,0.042130087,-1.0933014,0.67603534,1.1584954,815,valid,1.1584954
-3.0560594,0.22354268,-0.10446098,2.0110707,1.6837915,-0.23449123,1.2590793,1.0725968,1495,valid,1.0725968
-0.025629383,0.71028095,-0.45023775,3.6052585,2.7706542,-1.3794194,0.621804,1.2185142,2260,valid,1.2185142
-1.232422,-0.22656196,-0.044115648,2.433562,-0.17128678,-0.12619598,1.2084008,1.3286253,998,valid,1.3286253
-0.25187314,0.6940069,-0.4353242,3.6707373,2.6733174,-1.2891616,0.6344589,1.4859412,2199,valid,1.4859412
2.600895,0.4600817,-0.3564791,1.5526973,2.499695,-1.8613465,0.39392573,0.9250034,2560,valid,0.9250034
-0.8926904,-0.15874243,-0.07384638,1.6451021,0.87955946,-0.47787106,0.9798714,1.0285053,1467,valid,1.0285053
-1.3335161,0.5249408,-0.38576823,3.1934748,1.9800004,-0.7572684,0.8866862,1.094615,1939,valid,1.094615
-0.107256785,-0.2351375,-0.0729121,1.7033522,0.3851303,-0.49067116,0.89804983,1.0944318,91,valid,1.0944318
-0.9442053,-0.46097898,0.08149379,3.4427679,-1.2193677,-0.38329798,1.0678188,1.2955096,208,valid,1.2955096
1.3877599,-0.72910374,0.15387064,2.8681412,-1.7767855,-1.2235391,0.9892547,1.2587647,311,valid,1.2587647
-3.4751084,0.12084673,-0.07290102,2.1837769,1.2170905,-0.32929826,1.3965693,1.2184511,1447,valid,1.2184511
-2.2503426,0.1607261,-0.16251823,2.1185138,1.0661113,-0.24172577,1.3119645,1.3285514,2718,valid,1.3285514
-1.8544279,0.34227046,-0.2924106,2.3602831,1.451879,-0.14303231,1.1509566,1.2722404,1281,valid,1.2722404
0.7350953,-0.28818953,-0.08870168,1.7662578,-0.1656119,-0.54183286,0.81034535,1.1433212,68,valid,1.1433212
-1.9483799,0.32203403,-0.27397266,2.2766721,1.394494,-0.07904706,1.1931129,1.3202158,1921,valid,1.3202158
-1.6949224,0.08571611,-0.17380655,1.9468213,0.8090545,-0.23881641,1.3110136,1.2976694,1187,valid,1.2976694
-2.1381109,0.053973284,-0.085367106,1.4430937,1.5105715,-0.43749195,1.1705747,1.1887907,1515,valid,1.1887907
2.4167721,-0.12055343,-0.18563633,0.58838415,0.049237143,-1.0536758,0.7087238,1.1769894,847,valid,1.1769894
-3.519105,0.19436339,-0.078703,2.2423296,1.4502536,-0.25207877,1.3260443,1.1854364,1202,valid,1.1854364
1.6884042,-0.26694316,-0.13830425,1.2827092,-0.18151578,-0.79964644,0.74686456,1.265908,1546,valid,1.265908
-0.36848575,0.69922256,-0.43688992,3.6621552,2.6389086,-1.2225521,0.66498333,1.2674167,2280,valid,1.2674167
-1.6583785,-0.07146016,-0.08250877,1.6335114,1.2331091,-0.43318194,1.0742611,1.1229548,520,valid,1.1229548
-3.456211,0.113215365,-0.0704592,2.164406,1.205106,-0.33761236,1.3979776,1.436094,702,valid,1.436094
-0.9699825,0.6728785,-0.41653433,3.9914267,2.4423583,-1.1253688,0.6607296,1.158452,2241,valid,1.158452
-2.147992,0.34946153,-0.26479316,2.3350198,1.5310806,-0.16941732,1.1669431,1.2423196,1279,valid,1.2423196
0.7834925,-0.40445194,-0.034348242,2.3843029,-0.70242745,-0.50845975,0.7683166,1.2433661,2875,valid,1.2433661
-1.7713027,0.2583162,-0.22714798,1.7171001,1.1192027,0.049707636,1.341459,1.4077036,1204,valid,1.4077036
1.2594135,0.37381935,-0.30125585,1.5957913,2.0649135,-1.8651686,0.46946833,0.7838573,501,valid,0.7838573
-0.16916478,-0.5211612,0.06982227,3.1992378,-1.451121,-0.3398138,1.0404848,1.4336219,308,valid,1.4336219
-0.9985261,0.15758683,-0.1510771,1.5038813,1.8433754,-0.76291704,0.9274454,1.2049667,1858,valid,1.2049667
-1.4838177,0.5003565,-0.35790557,2.6007724,1.971282,-0.58669657,0.9662494,1.2168024,2069,valid,1.2168024
0.41513258,-0.40387714,-0.021193309,2.587557,-0.65735364,-0.43501362,0.7808815,1.3112316,889,valid,1.3112316
-0.24645843,-0.5707144,0.089743435,3.7801104,-1.3049492,-0.9247407,0.9075192,1.4851846,218,valid,1.4851846
5.2773123,-0.24039577,-0.25945425,-0.966933,1.2633502,-1.2520999,0.6050331,0.80276513,2274,valid,0.80276513
-1.1783786,-0.3025004,-0.014341808,2.669629,-0.45369196,-0.07397716,1.1740966,1.3626301,1078,valid,1.3626301
-2.1736317,0.058441665,-0.085213475,1.4645015,1.5167079,-0.42774817,1.1682912,1.0831327,1484,valid,1.0831327
3.3953748,0.3524748,-0.337354,-0.2615819,2.0015473,-1.8587279,0.52288777,0.81829953,2424,valid,0.81829953
-1.309741,-0.14916834,-0.070836596,2.2734797,0.024225818,-0.15074068,1.241675,1.3132195,2755,valid,1.3132195
-0.31528232,-0.09220212,-0.08808286,0.8169548,1.274158,-0.8951547,0.9816538,1.1225642,1503,valid,1.1225642
-2.3041272,0.25988078,-0.19929416,2.0409124,1.2634549,-0.050920792,1.3160709,1.2561519,1609,valid,1.2561519
-1.6792239,0.07075796,-0.17147821,1.9537572,0.7789218,-0.2443647,1.3113217,1.2883724,2694,valid,1.2883724
3.4300616,-0.8087489,0.18406692,0.6320244,-2.0956495,-0.85160375,1.0412377,1.7013149,2734,valid,1.7013149
-3.3762765,0.2125371,-0.08703996,2.1789684,1.5610226,-0.23873101,1.2950785,1.1303389,1225,valid,1.1303389
-1.0576802,0.1932696,-0.18965523,1.4785562,2.0235677,-0.5654896,0.94347316,0.9914541,649,valid,0.9914541
-1.8867916,0.33888915,-0.24542668,2.1409009,2.0263255,-0.5113652,1.0037123,1.0544748,1900,test,1.0544748
-3.4281483,0.10206912,-0.063745715,2.2791317,1.2861192,-0.31453395,1.3048959,1.221947,532,test,1.221947
0.11249669,-0.5999366,0.09115229,3.7143064,-1.4237071,-0.97645384,0.9022062,1.1762091,253,test,1.1762091
-0.41905499,-0.51794827,0.071772754,3.3580263,-1.3384935,-0.3737188,1.0379202,1.362195,895,test,1.362195
1.2314677,-0.091742486,-0.16434918,0.54004705,0.76076704,-0.9249117,0.8122643,1.1375269,2843,test,1.1375269
-3.3640006,0.016488193,-0.042326357,2.3392966,0.9810514,-0.42131385,1.3713448,1.3521174,720,test,1.3521174
7.0149655,-1.0837898,0.33421308,-2.459839,-2.8011765,-1.1935505,1.148031,1.5890989,2603,test,1.5890989
-1.2423903,0.14127997,-0.1361279,1.5820118,1.8197218,-0.7212521,0.9373869,1.009387,1852,test,1.009387
-1.9433147,0.2663389,-0.18244737,1.7790891,1.9369503,-0.41002712,1.0821319,1.0504738,636,test,1.0504738
-3.4778254,0.12459671,-0.07571967,2.2083673,1.2150972,-0.3266634,1.397305,1.2446944,1453,test,1.2446944
0.61568487,0.7527034,-0.49254355,2.9938223,3.063237,-1.4717331,0.6561366,1.2543576,2417,test,1.2543576
9.434723,-1.4140345,0.39472505,-3.152562,-3.3718262,-1.8257182,1.0280422,0.67623466,130,test,0.67623466
3.0115979,-0.84821045,0.20086026,1.6535543,-2.0490413,-1.4466718,1.0168023,1.5735989,762,test,1.5735989
-3.369444,0.21599296,-0.090446055,2.173159,1.5704492,-0.23297495,1.2984952,1.0752786,1317,test,1.0752786
-0.17071447,0.169622,-0.18277764,1.2234827,1.9044019,-0.91908544,0.8224724,1.0964307,2666,test,1.0964307
1.6582018,-0.6179373,0.05079322,2.9653964,-1.8648835,-0.80751187,0.7808326,1.3691013,957,test,1.3691013
-2.1707656,0.3372939,-0.24732721,2.1570442,1.439833,-0.10749767,1.2300954,1.1669476,1768,test,1.1669476
-3.5019693,0.14128509,-0.085084334,2.292844,1.238015,-0.30067787,1.390131,1.313215,1422,test,1.313215
-2.2183883,0.05795457,-0.08517301,1.514793,1.5215966,-0.4232993,1.1687936,1.1238737,1521,test,1.1238737
-3.3208156,0.22444874,-0.09265329,2.143683,1.5971417,-0.23266909,1.2936023,1.21155,1587,test,1.21155
-0.18867883,-0.112747185,-0.08372905,0.7899395,1.2725557,-0.88289326,0.9673109,1.0504678,1693,test,1.0504678
-0.7900451,-0.0773206,-0.13098025,1.6656322,0.14352992,-0.24627703,1.3457761,1.4562613,2749,test,1.4562613
-1.5840296,0.45262608,-0.34123093,2.4812264,1.7912209,-0.460462,1.0233424,1.2687043,2045,test,1.2687043
-3.3105397,-0.054779526,-0.017921815,2.6931353,0.7538267,-0.50184363,1.3566403,1.375288,2811,test,1.375288
0.37845802,0.73971117,-0.47910377,3.2169085,2.9230404,-1.3911104,0.657276,1.2614117,2268,test,1.2614117
1.6222786,0.8188935,-0.55637574,1.8846095,3.5650487,-1.8278444,0.6774687,1.1597424,2331,test,1.1597424
-2.1945603,0.06632861,-0.08606324,1.4781119,1.5612766,-0.42674753,1.1710644,1.2634379,1534,test,1.2634379
-1.5615978,0.50719494,-0.36942238,3.1718624,1.894908,-0.6552083,0.9110174,1.1666596,1928,test,1.1666596
-0.32703024,-0.46030873,0.048641425,3.1736224,-1.3209834,-0.29683006,1.0549587,1.3858229,195,test,1.3858229
1.5978761,-0.55071276,0.021450277,2.908833,-1.6865586,-0.7695871,0.7195198,1.3484995,1104,test,1.3484995
3.0801075,-0.74162894,0.11175032,2.3031716,-2.4015365,-1.1991928,0.73119485,1.3237846,127,test,1.3237846
1.6698527,0.79504836,-0.53709877,2.055202,3.4871693,-1.9035839,0.6273918,0.9704484,2342,test,0.9704484
-3.3541877,-0.02711171,-0.030681714,2.555028,0.8310331,-0.47059748,1.3833078,1.2070204,743,test,1.2070204
-2.0508862,0.20928983,-0.14478254,1.6258339,1.8544673,-0.36358595,1.1282297,1.1722466,1647,test,1.1722466
-2.4395978,0.29938942,-0.21674946,2.2492805,1.4445846,-0.10833922,1.2407193,1.1664848,2638,test,1.1664848
-2.0343223,0.29381102,-0.24096668,2.0569422,1.280197,-0.016133294,1.2806809,1.4700258,2626,test,1.4700258
-1.7361814,0.39012188,-0.32316428,2.536749,1.5725925,-0.30345652,1.0695183,1.188812,1831,test,1.188812
-0.96150756,-0.17385603,-0.06889852,2.22852,-0.19595113,-0.18921705,1.2612176,1.4289733,2849,test,1.4289733
0.28258178,-0.12028506,-0.10085355,0.83186466,1.1134468,-1.0728714,0.89589065,1.0510392,1267,test,1.0510392
6.5605335,-1.180695,0.27466238,-0.45033127,-3.0758944,-1.555717,0.8510566,1.2429386,3,test,1.2429386
5.305099,-0.20054004,-0.2727076,-1.0615079,1.3406165,-1.2404377,0.59620285,1.4332578,2420,test,1.4332578
-1.2387875,0.54811513,-0.387437,3.0421355,2.1291437,-0.83398855,0.8654407,1.1316453,2314,test,1.1316453
-0.6983423,-0.5421916,0.12169945,3.869786,-1.3936021,-0.9634519,1.0654417,1.0482192,2777,test,1.0482192
3.5075839,0.48773023,-0.38177705,0.95227396,2.5713406,-2.0865595,0.41453925,0.7126391,2298,test,0.7126391
-1.7824609,0.38602203,-0.32001165,2.580576,1.5694741,-0.30081192,1.066723,1.214312,1845,test,1.214312
-2.0539927,0.03149147,-0.083979644,1.4420396,1.4436526,-0.435793,1.1578076,1.0643513,1391,test,1.0643513
3.3640213,-0.8785692,0.21857628,1.4155146,-2.1239154,-1.4816809,1.0176841,1.9852159,1073,test,1.9852159
-2.2866278,-0.25802028,0.039785214,3.227587,-0.36927885,-0.34141806,1.2147638,1.3912513,2859,test,1.3912513
0.9665787,0.751196,-0.49538055,2.7968013,3.164317,-1.6470871,0.6233729,1.3500628,2320,test,1.3500628
-1.9319869,0.44201174,-0.32202962,2.6579328,1.7772082,-0.46815524,1.0147477,1.2438638,1887,test,1.2438638
1.1817954,-0.7008932,0.14691488,2.8850296,-1.714781,-1.2130923,1.0201218,1.4383447,892,test,1.4383447
0.35597554,-0.08663933,-0.14362103,0.52664644,0.9068578,-0.7449895,0.9529457,1.0644256,1625,test,1.0644256
-0.18204339,-0.5467471,0.09552668,3.2464824,-1.5059569,-0.5044155,1.065097,1.3398722,281,test,1.3398722
-2.1743848,0.057620257,-0.08479243,1.4652774,1.5188478,-0.42895082,1.170729,1.0509462,1541,test,1.0509462
8.812342,1.2845589,-0.77910775,-6.93315,5.312049,-2.8687396,0.7801685,0.99505234,2530,test,0.99505234
2.8721159,-0.8462548,0.20574562,1.6978942,-2.0663776,-1.3892256,1.0283761,1.6430862,2892,test,1.6430862
-2.2535875,0.06477792,-0.086566605,1.5460533,1.5304236,-0.41940928,1.1636444,1.052824,1386,test,1.052824
-0.60879135,-0.5316959,0.12596197,3.6683362,-1.3146429,-1.0594788,1.0647266,1.2391219,798,test,1.2391219
0.17561075,-0.11034184,-0.1000158,0.8127889,1.1414068,-1.0414219,0.91214454,1.044588,1402,test,1.044588
1.6269554,-0.73738474,0.15311226,2.6273627,-1.7915362,-1.2442966,1.0046633,1.7752595,2707,test,1.7752595
-3.517127,0.16882946,-0.08343523,2.2572017,1.3715795,-0.2755856,1.3542072,1.3438731,1469,test,1.3438731
-3.2105784,0.2705323,-0.11623459,2.1326008,1.6062523,-0.20317167,1.3075455,1.4675918,1529,test,1.4675918
3.1038864,-0.8567214,0.20597176,1.5981905,-2.0710802,-1.4583585,1.0159639,1.7902919,950,test,1.7902919
-1.9927131,0.36681855,-0.29172233,2.4937897,1.5883092,-0.26334897,1.1009829,1.2174256,1709,test,1.2174256
0.5457498,0.29143718,-0.274534,1.2324641,2.2214432,-0.91653365,0.7306202,1.0382798,2060,test,1.0382798
-0.9161709,0.6495571,-0.41165692,3.6151094,2.4417963,-1.0751235,0.70884866,1.0670285,2166,test,1.0670285
0.98637307,-0.17811142,-0.100477725,0.44818783,1.4451575,-0.9961705,0.852583,1.0524523,1903,test,1.0524523
-1.314769,0.51867366,-0.38474405,3.1246655,1.9632988,-0.7271477,0.8979681,1.1051936,2036,test,1.1051936
0.5213717,-0.09512726,-0.14845362,0.5539436,0.822806,-0.756309,0.9312218,1.0704333,1726,test,1.0704333
-1.4286777,-0.10602044,-0.079944596,1.7316488,1.0995164,-0.43617868,1.0343386,1.047768,448,test,1.047768
-2.4665735,-0.24575236,0.039445266,3.1664598,-0.17998102,-0.50313354,1.2566395,1.2372859,1560,test,1.2372859
0.2114715,0.15140249,-0.19181451,0.8774596,1.9305845,-0.8999352,0.8507744,1.1027116,2082,test,1.1027116
-2.58709,-0.23517406,0.04339827,3.2408874,-0.0596403,-0.69739884,1.2381996,1.2315565,2842,test,1.2315565
6.857425,0.7746837,-0.5642164,-2.0260952,3.6363134,-2.9514554,0.46510565,0.9748485,2595,test,0.9748485
5.4071445,0.6198733,-0.44979733,-0.5031335,2.8791661,-2.577018,0.480296,1.177826,2213,test,1.177826
1.0406876,0.41016805,-0.32654473,1.6394858,2.4692292,-1.3345073,0.5922996,0.9902874,657,test,0.9902874
0.9478946,-0.6725653,0.112805806,3.4007838,-1.6379789,-1.1606102,0.91630715,1.2552104,293,test,1.2552104
4.149187,0.4165105,-0.36037213,-0.97354484,2.0017927,-2.0388577,0.5339451,0.91613185,2329,test,0.91613185
0.55930895,-0.25894764,-0.09393487,1.652757,0.026100505,-0.5362794,0.83691376,1.1178013,51,test,1.1178013
-1.7668089,-0.04638667,-0.08141426,1.5399388,1.3040407,-0.4392757,1.1006408,1.0519936,1369,test,1.0519936
-2.1002543,0.27713442,-0.23979262,2.226293,1.307112,-0.06804067,1.2396605,1.2118185,1704,test,1.2118185
1.5180871,-0.16978537,-0.12094886,0.2813986,1.4561497,-1.0530267,0.8263101,1.1769407,1871,test,1.1769407
-0.4418688,-0.072654426,-0.090154245,0.79284614,1.2865137,-0.8618939,1.0079435,1.0147957,1217,test,1.0147957
0.70036227,-0.6742306,0.14645118,3.1080298,-1.7117285,-1.0403115,1.0483686,1.4531853,812,test,1.4531853
-2.3030632,0.26047206,-0.19960809,2.0387478,1.2657845,-0.050226226,1.3164425,1.3215132,1604,test,1.3215132
5.719317,-0.22431256,-0.28434098,-1.1887101,1.2184268,-1.2690773,0.5692515,1.37586,2368,test,1.37586
4.52373,0.59044665,-0.42104304,0.21968071,2.7922862,-2.3660934,0.45926198,0.98150706,2201,test,0.98150706
-3.4049416,0.034388,-0.051133446,2.3564053,0.9994167,-0.4100726,1.396125,1.2758076,1324,test,1.2758076
-3.335509,0.056020193,-0.070996456,2.3647776,0.995266,-0.38612592,1.401986,1.2036793,320,test,1.2036793
-0.28983924,0.44455746,-0.31484932,2.2948627,2.3894403,-1.2102618,0.66912293,0.8577533,2021,test,0.8577533
6.2180643,-1.1136541,0.3384433,-1.0333363,-2.7035925,-1.619622,1.099015,1.4165552,2611,test,1.4165552
0.65190876,-0.5902763,0.07838688,2.6876602,-1.633425,-0.3778774,1.0302944,1.4363837,2625,test,1.4363837
2.8174634,-0.21505295,-0.16145529,-0.087878354,1.4274435,-1.1841997,0.7360028,1.2010036,2667,test,1.2010036
3.6112754,0.37013558,-0.34494048,-0.4561654,1.988243,-1.9166638,0.5265385,0.8724714,2405,test,0.8724714
1.5847615,-0.5525055,0.019103063,2.9075017,-1.6603392,-0.7646095,0.71951044,1.3063481,1023,test,1.3063481
0.9019267,0.7552035,-0.49841082,2.8106582,3.168408,-1.6150811,0.63373566,1.421736,2319,test,1.421736
1.8134539,-0.7393338,0.14689548,2.4282668,-1.7829895,-1.2480122,1.0097495,1.4869406,988,test,1.4869406
-2.1962614,0.04752426,-0.08481907,1.5196013,1.499023,-0.42699373,1.1668324,1.1021051,1584,test,1.1021051
0.3643351,-0.32397467,-0.06816467,2.1053944,-0.137536,-0.4805719,0.8460651,1.1914828,987,test,1.1914828
-1.063941,0.6515401,-0.41214305,3.8316116,2.4121735,-1.0788058,0.6960711,1.2238891,2561,test,1.2238891
4.3081646,-0.9215502,0.16372436,1.5479273,-2.7946737,-1.343974,0.7364173,0.82673377,157,test,0.82673377
-0.8499597,0.20912343,-0.2017506,1.4481707,2.0664601,-0.6040195,0.9170275,1.235372,1834,test,1.235372
0.3902834,0.6089012,-0.38543594,3.1683943,2.603052,-1.5749624,0.5097114,0.8888033,555,test,0.8888033
-1.9868253,0.26591367,-0.17994386,1.787702,1.926394,-0.40208054,1.0896336,1.0772338,627,test,1.0772338
4.757476,-0.98189306,0.27016544,0.40836796,-2.380176,-1.6452217,1.0313052,1.8186548,972,test,1.8186548
0.2387872,0.2889698,-0.2652901,1.1933738,2.2288864,-0.79844755,0.7974779,1.4261565,2055,test,1.4261565
0.9760405,-0.6887588,0.14464268,3.13661,-1.6964463,-1.214507,0.99769926,1.2036769,247,test,1.2036769
3.3880312,-0.81143844,0.19848233,0.5603917,-2.1905575,-0.87902653,1.0542076,1.1532708,836,test,1.1532708
-2.288041,0.1292362,-0.15222874,2.1800418,1.0047718,-0.27302143,1.3116565,1.3748733,714,test,1.3748733
3.6177747,-0.8460466,0.20896095,0.43593433,-2.2481253,-0.90864676,1.0630662,1.5621235,837,test,1.5621235
-1.7287147,0.11849093,-0.13711435,1.9798125,1.8363851,-0.566486,0.9215893,1.0023471,604,test,1.0023471
0.74214715,-0.080293454,-0.14096723,0.55417746,0.9810863,-0.9564362,0.8715766,1.1188885,2815,test,1.1188885
8.052397,0.86600375,-0.5443028,-5.714452,3.016698,-2.8996243,0.70309883,0.50484025,424,test,0.50484025
5.5733695,-0.85976994,0.25288886,-1.4239767,-2.4398797,-1.2661713,1.1111664,2.039537,1044,test,2.039537
7.0879946,0.8053345,-0.5829665,-2.4284694,3.819985,-2.8885581,0.5188392,0.9998887,2392,test,0.9998887
-2.0690436,0.35193962,-0.28329134,2.5050433,1.5598047,-0.21253578,1.1179402,1.2669272,1742,test,1.2669272
-3.1898189,0.18006353,-0.11274941,2.2434323,1.2500782,-0.25833988,1.3719491,1.2213576,2709,test,1.2213576
6.583574,0.7400831,-0.53861034,-1.7099254,3.3996956,-2.831617,0.48986638,0.73113763,2339,test,0.73113763
-3.1295288,0.19578235,-0.09292556,2.0926628,1.6300863,-0.2527994,1.2412823,1.1168545,1380,test,1.1168545
-3.455215,0.25224563,-0.103866756,2.2626705,1.521505,-0.19794454,1.3370427,1.1039282,1210,test,1.1039282
-3.2680588,0.22165802,-0.09472981,2.1066568,1.6126109,-0.22698559,1.2866666,1.1810615,1378,test,1.1810615
9.239049,-1.3787342,0.44012794,-3.3921175,-3.278572,-1.8304842,1.125642,0.9357475,179,test,0.9357475
-2.6504705,-0.2259924,0.03698632,3.245238,0.041777253,-0.6794649,1.2239965,1.3393284,2806,test,1.3393284
-1.8609383,0.26301882,-0.22925079,1.8061266,1.1726416,0.033071987,1.3269037,1.4336766,2643,test,1.4336766
3.7102075,0.55946076,-0.39350393,1.0401533,2.6418865,-2.3186688,0.38918903,0.6450703,2249,test,0.6450703
2.6678717,-0.2484706,-0.15705214,1.0126334,-0.4778275,-1.0747938,0.66368335,1.3865255,840,test,1.3865255
-2.8451772,0.22289109,-0.11205244,1.928161,1.7162586,-0.257521,1.2328118,1.1617801,1691,test,1.1617801
-0.56653446,-0.53564346,0.1258214,3.6555514,-1.3167069,-1.0701158,1.0612102,1.6908548,799,test,1.6908548
2.6004086,-0.20039172,-0.15374973,0.002885604,1.4109234,-1.1915399,0.7490652,1.2072634,1961,test,1.2072634
1.3517127,-0.55716693,0.023484044,3.0596285,-1.6223768,-0.69920737,0.72363675,1.3719895,966,test,1.3719895
1.9753108,0.41976768,-0.32945544,1.6369723,2.4438002,-1.613908,0.44096324,0.7949712,1974,test,0.7949712
2.438713,-0.8055663,0.17427906,2.0987155,-1.9624115,-1.3641583,1.0079734,1.6031852,2885,test,1.6031852
-1.0447625,-0.3843418,0.031223478,2.963977,-0.83859396,-0.091900215,1.1036282,1.2577827,871,test,1.2577827
2.4422257,0.548112,-0.3918165,1.8216535,2.6930776,-1.9377437,0.43650544,1.2873824,502,test,1.2873824
-0.48695096,-0.20022312,-0.07249266,1.7050562,0.63438404,-0.5016439,0.9365757,1.1341194,1175,test,1.1341194
7.6931043,0.8429563,-0.5283141,-5.13997,2.9610167,-2.973185,0.6538209,0.5396797,2512,test,0.5396797
-0.24601555,0.16521499,-0.17802207,1.1397455,1.8920794,-0.8585852,0.8716464,1.1064627,2313,test,1.1064627
-3.5360155,0.1665947,-0.07055546,2.1998308,1.3495378,-0.27912125,1.3533009,1.3310283,700,test,1.3310283
-2.1718762,0.3277267,-0.2611566,2.3964264,1.4820623,-0.13362308,1.1730064,1.2804555,1659,test,1.2804555
-1.0400938,-0.20300913,-0.049824227,2.4326115,-0.33847266,-0.18474862,1.2400558,1.5113852,2788,test,1.5113852
-3.5302954,0.18253668,-0.08327096,2.2484636,1.3608375,-0.28057805,1.3715397,1.1541135,493,test,1.1541135
-1.8985491,0.42068374,-0.31628886,2.5775669,1.7241684,-0.422308,1.0395898,1.1947868,1862,test,1.1947868
-0.43469587,-0.2952593,-0.04769687,2.3462849,0.07381609,-0.39744073,0.8749488,1.1038058,99,test,1.1038058
3.3060188,-0.7795018,0.17599599,0.598846,-2.0523417,-0.82305676,1.0462731,1.6349993,1040,test,1.6349993
-2.2710037,-0.31747317,0.0783311,3.650616,-0.5682647,-0.739905,1.1625217,1.3004361,47,test,1.3004361
0.40416455,-0.08469562,-0.11850406,0.69201034,1.0758923,-1.0323671,0.8905562,1.0699257,1335,test,1.0699257
6.8616977,1.2503343,-0.79445505,-4.45492,5.102059,-1.9419987,0.70731044,1.0141767,2500,test,1.0141767
1.0288793,-0.56268597,0.035173275,3.0571492,-1.5771645,-0.6029464,0.7580657,1.040457,2766,test,1.040457
-2.5272887,-0.2006129,0.015091818,2.9673998,0.042639665,-0.4322798,1.2805364,1.2017888,1723,test,1.2017888
-2.0443788,0.28292313,-0.25527492,2.3300147,1.3346022,-0.08608163,1.194565,1.326503,2629,test,1.326503
4.2831264,0.98806435,-0.6754781,-1.1455681,4.3940077,-1.9463874,0.69172233,1.0070801,2548,test,1.0070801
-2.4031699,0.32277298,-0.22866674,2.2932312,1.4997152,-0.12483299,1.215598,1.1724559,1253,test,1.1724559
-1.3630091,-0.0016227205,-0.10029171,0.9512756,1.4003426,-0.58804995,1.1298116,1.1355201,699,test,1.1355201
-0.48773685,-0.4074979,0.0351201,2.8300707,-1.0787791,-0.23406944,1.1204361,1.3656001,882,test,1.3656001
-0.9595724,-0.4625397,0.09042753,3.516127,-1.2521929,-0.45093134,1.0676373,1.4588859,214,test,1.4588859
-1.775246,-0.0420794,-0.08421363,1.5554562,1.320022,-0.46192726,1.1026725,1.1604857,1191,test,1.1604857
-3.466809,0.117760465,-0.07214482,2.1789687,1.210037,-0.33325845,1.3975351,1.3424933,518,test,1.3424933
0.2229288,-0.117876105,-0.10060688,0.8492097,1.1365292,-1.0574231,0.8981581,0.9937221,1197,test,0.9937221
1.7366006,0.7854918,-0.5317122,2.0234735,3.4498193,-1.8683761,0.63489455,1.8756912,2383,test,1.8756912
1.0212525,-0.49664044,-0.0012401673,2.868991,-1.175784,-0.6037258,0.7313139,1.2902522,761,test,1.2902522
1.6113743,0.8093255,-0.5429085,2.0332866,3.528467,-1.962806,0.6236435,0.6044392,2448,test,0.6044392
1.0790817,-0.5694877,0.035720557,3.0755117,-1.6047112,-0.6273431,0.75858694,1.1250583,2614,test,1.1250583
-2.2318556,0.3539467,-0.2695455,2.5190535,1.6095563,-0.23580194,1.1181107,1.2134879,1753,test,1.2134879
-3.2711906,-0.03853178,-0.03665541,2.5912266,0.9449723,-0.43659317,1.2949334,1.3007132,331,test,1.3007132
2.871453,0.3218021,-0.31125286,0.16098435,2.029942,-1.6865896,0.52110255,0.7801188,2216,test,0.7801188
3.0403497,0.90794027,-0.623481,0.09038046,4.02201,-1.841786,0.70703083,1.4161896,429,test,1.4161896
-3.4634655,0.115801625,-0.07115832,2.1689725,1.2112362,-0.3343319,1.3971697,1.4909098,515,test,1.4909098
4.616975,-0.25553858,-0.22455369,-0.7008341,1.3247489,-1.2473054,0.64168423,0.9145862,2178,test,0.9145862
-2.9679077,0.14715342,-0.119036436,2.3096902,1.1207577,-0.2930434,1.3577205,1.2514848,709,test,1.2514848
4.007196,0.5050618,-0.38059172,0.6867289,2.470512,-2.3936908,0.36749622,1.2826755,346,test,1.2826755
0.40894315,-0.37343082,-0.039285764,2.3585763,-0.40438423,-0.46660483,0.8212035,1.1637155,803,test,1.1637155
