station_id,lng,lat,date,PM2_5,row_index,col_index,proj_x,proj_y,dem,w10,d10,t2m,sp,tp,blh,e,r,u10,v10,aod_sat,ndvi
2410A,115.6386,34.407,20170601,54.83519553,3075,6750,1733608.704,710371.6115,50,0.885019481,233.6104126,287.925415,101097.75,0.001316219,200.5164795,-1.10336e-05,60.69537735,-0.712427557,0.525077581,0.848089933,2311
2411A,115.6578,34.402,20170601,56.04761905,3076,6753,1735323.42,710121.1449,49,0.887030482,233.7945862,287.9189148,101102.0078,0.001319994,200.3342285,-1.10397e-05,60.72004318,-0.715734303,0.52397275,0.845039904,2358
2420A,114.018,32.965,20170601,53.2740113,3306,6491,1632620.306,512678.7934,83,0.413042068,218.585144,287.9568787,100421.0078,0.001531555,208.9429932,-1.72145e-05,66.1530838,-0.2575984,0.322872758,0.873422146,2685
2421A,114.0131,33.0069,20170601,55.45224719,3299,6490,1631237.792,517532.9515,85,0.436475486,215.5913391,287.9891052,100533.4219,0.001484962,208.8626862,-1.75671e-05,65.75605774,-0.254022181,0.354941636,0.875811219,2686
2422A,113.996,32.996,20170601,53.78888889,3301,6487,1630040.402,515965.1359,90,0.423445433,214.9379272,287.9627075,100513.7266,0.001494916,208.5143738,-1.68843e-05,65.9642868,-0.242496118,0.347133487,0.880611956,2779
2423A,115.0625,30.2352,20170601,47.3969697,3742,6658,1787215.923,211059.9407,28,0.879741311,253.7840576,290.259552,101077.8906,0.002562172,191.2175598,-2.68668e-05,70.29212952,-0.844732404,0.24570699,0.743985772,3339
2424A,115.0767,30.2028,20170601,54.00704225,3748,6660,1789245.231,207544.5506,78,0.897421241,250.8583374,290.3422241,101205.3047,0.002554582,190.3108521,-2.52694e-05,70.76367188,-0.847792745,0.294299781,0.750813127,4247
2426A,114.8949,30.2043,20170601,52.29083095,3747,6631,1773230.297,204423.615,76,0.881900728,262.6491089,290.4185181,101254.3594,0.002534305,194.9039307,-3.02002e-05,70.88707733,-0.874647737,0.112872548,0.766887665,4337
2427A,115.0264,30.2099,20170601,54.80532213,3746,6652,1784653.864,207456.7617,36,0.872690856,253.2558594,290.3366699,101187.3516,0.002562362,191.5309753,-2.60636e-05,70.56793976,-0.835680068,0.251452148,0.747626603,4142
2428A,111.0419,32.395,20170601,29.91477273,3397,6015,1390732.183,399611.1341,906,0.581072748,209.7067719,286.7265625,94688.42188,0.001876009,142.3296661,-9.13777e-06,74.19376373,-0.287949502,0.504708469,0.753336906,5870
2429A,110.78,32.6494,20170601,48.53703704,3356,5973,1363348.214,426035.021,267,0.579666078,266.3717346,287.6343994,96314.85938,0.001682506,154.8578186,-9.48046e-06,71.86335754,-0.578502595,0.036708716,0.770803034,3530
2430A,110.7258,32.6389,20170601,45.01416431,3358,5964,1358906.247,424041.325,319,0.567093909,267.5360107,287.3049011,95469.44531,0.001722202,152.0007324,-8.54938e-06,71.85572052,-0.566568494,0.024405705,0.759398878,4940
2431A,110.8839,32.5714,20170601,48.0027933,3369,5989,1373752.005,418251.389,248,0.580401182,241.1729584,287.3545227,95840.13281,0.001763977,148.6104889,-1.01526e-05,72.73914337,-0.508468628,0.279866427,0.770895362,5460
2432A,112.155,32.0197,20170601,64.06741573,3457,6193,1494087.063,371650.2164,69,0.583027184,205.0807037,288.690094,100355.3984,0.001769713,229.0804749,-1.67241e-05,67.86605835,-0.247135058,0.528057694,0.838162959,2640
2433A,112.1392,32.0564,20170601,60.23389356,3451,6190,1491962.723,375735.673,70,0.629749417,208.0970306,288.6974792,100407.5781,0.001739104,228.0433807,-1.65933e-05,67.7873764,-0.296582639,0.555538535,0.838002741,2331
2434A,112.1825,32.1142,20170601,62.29295775,3442,6197,1494489.842,383206.9811,80,0.71410042,219.0383301,288.7574463,100587.0938,0.00171172,232.8225555,-1.67492e-05,67.46230316,-0.449758053,0.554668486,0.848117113,2841
2435A,112.2106,32.0903,20170601,71.5252809,3446,6202,1497407.433,380817.5614,68,0.691217363,219.5436859,288.7744751,100619.9531,0.001736499,235.1690521,-1.6929e-05,67.46040344,-0.440063983,0.533033907,0.838894904,2531
2436A,114.8878,30.3944,20170601,50.14027778,3717,6630,1768059.307,226452.2841,24,0.874894619,276.6123962,290.2131958,101045.5234,0.002510336,189.8375244,-3.00083e-05,69.40388489,-0.869079709,-0.100702628,0.759871244,1658
2437A,114.8989,30.3714,20170601,57.2733711,3721,6632,1769583.174,223970.6215,32,0.869527996,273.8360291,290.2193604,101020.7344,0.00251587,190.4274445,-3.00439e-05,69.54967499,-0.867582738,-0.058130682,0.765437305,3278
2438A,114.8131,30.4133,20170601,49.26478873,3714,6618,1761058.231,227314.6393,22,0.90606457,282.2607422,290.2521057,101152.1719,0.002493007,194.0690613,-3.24645e-05,69.44293976,-0.88540858,-0.1923659,0.773359001,3743
2439A,112.2014,31.0483,20170601,56.0724234,3612,6200,1518301.944,258064.994,98,0.547357678,357.2966614,289.0420532,100095.4922,0.001961888,228.4979553,-2.06951e-05,71.67955017,-0.025865909,-0.546746194,0.82157737,3589
2440A,112.1969,30.9892,20170601,50.80113636,3622,6199,1519136.269,251053.8244,115,0.597231746,349.0828857,289.147583,100350.4141,0.001979621,228.3972473,-2.0839e-05,71.47092438,-0.113159917,-0.586413324,0.821234822,3129
2441A,112.2211,31.0386,20170601,54.21848739,3614,6203,1520224.716,257230.2039,89,0.551894248,356.2021484,289.0668335,100211.4766,0.00196544,228.2400818,-2.02402e-05,71.37194824,-0.036604684,-0.550678968,0.823824048,2865
2443A,113.9153,30.9285,20170601,42.16432584,3632,6474,1670527.787,271828.629,31,1.026959658,300.9306335,289.3096008,101195.2734,0.002431046,198.7042694,-1.6695e-05,68.71648407,-0.880948722,-0.527802587,0.800049007,3431
2444A,113.942,30.9075,20170601,49.76571429,3635,6479,1673336.292,269825.2817,25,1.027381659,300.8529358,289.3362732,101185.9688,0.002457302,198.764679,-1.68787e-05,68.77377319,-0.882026017,-0.52682358,0.817943573,3453
2446A,114.9028,30.4742,20170601,45.7019774,3704,6632,1767463.563,236027.3531,28,0.874299526,281.6670532,290.2140808,101286.7734,0.002518509,184.4016876,-2.7816e-05,68.80151367,-0.8562451,-0.176759914,0.767791569,3374
2447A,114.3036,29.8181,20170601,41.71910112,3809,6537,1730178.405,148888.1806,65,0.790231884,275.6500854,289.8298645,100272.7188,0.0026672,174.8209839,-1.65275e-05,73.55194855,-0.786396563,-0.077761799,0.781116128,4021
2448A,114.3231,29.8211,20170601,40.85097493,3809,6540,1731833.984,149581.1843,68,0.788140476,274.3710632,289.8173218,100259.9688,0.002672547,174.2637329,-1.65103e-05,73.63240814,-0.785851002,-0.060030218,0.781045616,4231
2449A,114.2894,29.8539,20170601,36.90972222,3803,6534,1728092.585,152809.1,48,0.823998511,279.9075928,290.0158997,100697.7813,0.002568891,178.2748413,-1.78984e-05,72.78683472,-0.811717153,-0.141735032,0.799533367,4608
2450A,114.3372,29.8686,20170601,44.10504202,3801,6542,1731978.061,155363.401,50,0.828320146,277.6859131,290.0399475,100797.1797,0.00253244,177.7349548,-1.82548e-05,72.78105927,-0.820884228,-0.110740386,0.76483655,3090
2451A,113.3583,31.7275,20170601,50.34453782,3504,6385,1604197.261,356238.2333,70,0.705096662,270.2790527,288.396698,100247.0625,0.001855075,208.5019226,-1.39888e-05,70.9389801,-0.705088437,-0.003401343,0.817208886,2968
2452A,113.3833,31.6908,20170601,49.01955307,3510,6389,1607172.389,352335.6562,85,0.661326408,269.8027344,288.4047546,100250.1016,0.001895521,208.8917847,-1.43587e-05,71.05017853,-0.661322355,0.002307559,0.811189592,3807
2453A,113.3983,31.7308,20170601,48.91364903,3503,6392,1607578.223,357279.6377,87,0.765293658,274.4717712,288.379364,100175.9844,0.001838981,210.3170013,-1.43328e-05,71.00125122,-0.762966931,-0.059631199,0.804376483,3482
2454A,109.5039,30.2989,20170601,41.26966292,3732,5769,1295229.587,131312.6263,456,0.183219969,16.68285751,288.5693054,92793.67969,0.00296109,106.9549866,-3.53988e-06,75.58926392,0.052596148,0.17550841,0.661848068,3550
2455A,109.4689,30.2819,20170601,41.53792135,3735,5763,1292423.426,128851.0725,438,0.18364206,29.92904091,288.4746704,92657.52344,0.003017882,107.6463394,-3.54332e-06,76.04735565,0.091621548,0.1591537,0.674036264,3585
2456A,112.5328,26.9089,20170601,42.46991404,4275,6253,1634233.54,-219088.3619,60,0.991531253,344.8278809,291.9360657,100692.2422,0.002427358,262.2875366,-1.64002e-05,71.21987152,-0.259583861,-0.956948519,0.758978963,3715
2457A,112.6194,26.9258,20170601,41.8531856,4272,6267,1641864.992,-215691.2553,64,0.984476268,345.005188,291.8616333,100571.3281,0.002384939,261.6593628,-1.72992e-05,71.38027191,-0.254796147,-0.950932443,0.752492309,2699
2458A,112.6211,26.8956,20170601,41.88227147,4277,6267,1642654.437,-219153.1906,63,0.986598134,343.7758179,291.9206238,100612.1016,0.002359344,261.044342,-1.73178e-05,71.22641754,-0.275731951,-0.9472844,0.745732307,2348
2459A,112.6197,26.8733,20170601,47.85070423,4280,6267,1642992.459,-221753.6306,66,0.978028238,343.2598877,291.9150391,100538.8906,0.002341966,260.6753235,-1.73289e-05,71.1341095,-0.281781316,-0.936556756,0.740932405,2967
2460A,112.6006,26.8919,20170601,42.72299169,4277,6264,1640841.329,-219923.3157,73,0.987432122,343.9099121,291.9283142,100630.0,0.002371561,261.2034607,-1.71295e-05,71.20933533,-0.273745358,-0.948728442,0.741418242,2361
2461A,112.5664,26.9056,20170601,43.28072626,4275,6259,1637400.92,-218910.4282,70,0.989563704,344.5756226,291.9215698,100656.25,0.002402707,261.8601685,-1.67903e-05,71.24905396,-0.263271928,-0.953899503,0.745803177,2573
2462A,111.5239,27.3033,20170601,42.53539823,4212,6092,1533349.656,-189682.1249,245,0.803620279,304.7120667,290.281311,98828.25,0.002232966,230.6237335,-1.08742e-05,75.85951996,-0.660624623,-0.457581401,0.743639529,5292
2463A,111.4733,27.2317,20170601,51.66572238,4223,6084,1530103.717,-198774.641,235,0.950242102,301.5267029,290.3252563,98676.13281,0.002182061,233.4302521,-1.12113e-05,75.72887421,-0.810014248,-0.496826828,0.741808414,2417
2464A,111.4908,27.2582,20170601,49.60393258,4219,6087,1531193.251,-195428.9153,241,0.892938852,302.8062134,290.3187561,98755.125,0.002201652,233.749115,-1.10621e-05,75.82839203,-0.750552535,-0.483746529,0.748838544,3499
2465A,111.4503,27.2537,20170601,49.32869081,4219,6080,1527556.216,-196581.1706,223,0.922108591,303.0621643,290.3300171,98638.96094,0.002118265,231.2845154,-1.11447e-05,75.58161163,-0.772831738,-0.503006339,0.74563992,3222
2466A,111.4328,27.2272,20170601,46.85070423,4224,6077,1526465.2,-199926.4068,236,0.996133149,301.1107178,290.3303833,98547.32813,0.002102709,230.8039703,-1.13237e-05,75.49783325,-0.852891862,-0.514642358,0.751137912,3112
2467A,112.4067,28.6428,20170601,41.83333333,3997,6233,1586588.881,-20011.16606,28,0.567671716,325.7294617,290.8299866,101025.9219,0.002409793,263.3740234,-2.90205e-05,71.49113464,-0.319691867,-0.469093055,0.840340495,4168
2468A,112.3458,28.5808,20170601,44.30736544,4007,6223,1582383.364,-28210.33019,54,0.42097199,332.2106018,290.6671143,100773.4063,0.002468345,253.0350952,-2.32627e-05,72.11418152,-0.196295977,-0.372404784,0.843540668,2836
2469A,112.3439,28.56,20170601,39.57022472,4010,6223,1582643.666,-30661.91237,66,0.397435457,335.7533569,290.6412048,100725.7578,0.002480919,251.3430634,-2.18176e-05,72.22229004,-0.163242042,-0.36236304,0.847109914,3384
2470A,112.3347,28.6047,20170601,29.37283237,4003,6222,1580885.32,-25606.94122,34,0.453820527,327.9594421,290.6940918,100817.8125,0.002454311,254.8023376,-2.5101e-05,72.0012207,-0.240789875,-0.38467297,0.844014049,2840
2471A,112.3744,28.5819,20170601,32.59357542,4007,6228,1584942.316,-27621.34266,40,0.447520584,333.0464478,290.7068787,100821.4297,0.002455799,255.5422668,-2.36861e-05,71.94178772,-0.202878162,-0.398892373,0.842388034,2916
2472A,113.0073,25.9061,20170601,34.37464789,4435,6329,1699392.857,-326664.2655,251,0.306201965,352.6844482,291.5570374,98768.48438,0.001960136,235.7931213,-1.1879e-05,75.07857513,-0.039016932,-0.30370599,0.665069103,5300
2473A,113.0116,25.8226,20170601,43.44583333,4448,6330,1701574.096,-336191.3023,174,0.262275696,337.5553589,291.3356018,98474.34375,0.002023876,225.9036102,-1.08712e-05,76.07247925,-0.100154154,-0.242399856,0.677723706,4148
2474A,113.0119,25.8179,20170601,37.42577031,4449,6330,1701702.294,-336726.4442,177,0.259970546,336.2202454,291.3158875,98446.84375,0.002029434,225.2325897,-1.07889e-05,76.14299774,-0.104844972,-0.237891167,0.67931658,3710
2475A,113.0383,25.8071,20170601,32.6800554,4451,6334,1704398.926,-337510.4259,192,0.240424827,333.8120117,291.1817932,98075.71094,0.002024018,219.5547943,-1.09133e-05,76.63010406,-0.10612078,-0.21573706,0.661989987,2535
2476A,113.0348,25.7759,20170601,36.1680791,4456,6334,1704737.681,-341157.4545,199,0.236297563,327.7247925,290.9969482,97642.17969,0.00204571,216.3026123,-1.05137e-05,76.9944458,-0.126194894,-0.199778333,0.671119452,3554
2477A,111.6217,26.2081,20170601,37.14595376,4387,6107,1563982.085,-314873.7567,117,0.674932241,299.8596497,292.01651,100026.3359,0.00150971,252.7855377,-1.1972e-05,72.28494263,-0.58535409,-0.335997254,0.726286948,4815
2478A,111.6156,26.4214,20170601,44.47167139,4353,6106,1559207.546,-290335.2026,105,0.617295802,318.7261963,291.8294067,99039.89844,0.001636964,260.2683105,-1.18333e-05,70.72663116,-0.407237262,-0.463909388,0.74633646,2996
2479A,111.6236,26.2331,20170601,39.27011494,4383,6108,1563666.138,-311957.2524,119,0.679004788,300.6091919,292.0270691,99986.16406,0.001487941,253.2713013,-1.18733e-05,71.9759903,-0.584413886,-0.345699102,0.734659016,3515
2480A,111.5992,26.4364,20170601,38.71856287,4350,6104,1557387.609,-288861.9773,106,0.595986187,321.8036194,291.7950134,99046.85938,0.001723871,260.6595459,-1.18115e-05,70.60904694,-0.368567437,-0.468356222,0.742161572,2982
2481A,111.5989,26.4519,20170601,38.40285714,4348,6104,1557054.226,-287075.5004,107,0.589670718,323.3930359,291.8050842,99112.42188,0.001756925,261.0776062,-1.18115e-05,70.55952454,-0.351668864,-0.473329216,0.739135087,2774
2482A,109.9333,27.5733,20170601,42.20140845,4168,5837,1382136.524,-181904.2551,346,0.664505363,338.0976563,290.1990662,97684.02344,0.00260912,204.6327362,-1.12255e-05,74.57990265,-0.247927666,-0.616521895,0.706343055,5405
2483A,109.9453,27.5444,20170601,36.36023055,4173,5839,1383754.268,-185099.5222,238,0.65212518,337.4970703,290.1321716,97366.92969,0.002540052,199.850769,-1.102e-05,74.59181213,-0.249636829,-0.602452219,0.718379259,3245
2484A,109.9792,27.5342,20170601,39.37083333,4175,5845,1387051.071,-185808.7649,242,0.640944958,334.614502,290.0126038,96884.32031,0.002468085,192.8009949,-1.07342e-05,74.45547485,-0.274823219,-0.579035997,0.711530209,2719
2485A,109.9972,27.5578,20170601,42.84463277,4171,5848,1388282.358,-182807.7052,237,0.648509562,333.420166,290.02948,96947.46875,0.002482558,192.9264832,-1.07682e-05,74.33651733,-0.290217429,-0.579946935,0.710507154,2771
2486A,110.0394,27.583,20170601,43.59749304,4167,5854,1391705.797,-179277.5061,245,0.654066324,331.0610352,290.0429993,96968.82031,0.002474641,190.9025726,-1.07707e-05,74.5614624,-0.316532493,-0.572372198,0.704614043,3605
2487A,111.9975,27.725,20170601,26.00668896,4144,6168,1568318.224,-133274.8811,132,0.782859921,337.2138977,290.4688721,99571.64063,0.002302269,229.7408752,-1.21832e-05,74.29649353,-0.30325368,-0.721738756,0.781769812,2920
2489A,112.0194,27.7314,20170601,31.31779661,4143,6171,1570188.666,-132182.1904,132,0.795218647,338.3766174,290.4475708,99497.10938,0.002292658,231.5582733,-1.25185e-05,74.19737244,-0.293101609,-0.739232183,0.774625421,3047
2490A,111.9561,27.7569,20170601,35.39577465,4139,6161,1563890.853,-130231.2769,128,0.783385158,337.6931763,290.3634338,99599.28125,0.00238625,225.6069031,-1.17009e-05,74.90756226,-0.297405303,-0.724736094,0.778168559,3526
2491A,111.9892,27.7044,20170601,35.07983193,4147,6166,1567977.679,-135798.6011,125,0.765988886,335.3491211,290.5322571,99668.17188,0.002289236,229.5262299,-1.21471e-05,74.40862274,-0.31954062,-0.696155727,0.776067197,3594
2492A,109.6414,28.2558,20170601,32.74358974,4059,5791,1343373.269,-106374.5205,293,0.732493699,285.2645874,289.1526794,96839.07031,0.003487726,229.2196503,-1.13689e-05,77.95145416,-0.706661999,-0.192810401,0.74516511,5910
2493A,109.7325,28.3169,20170601,40.78011204,4049,5805,1350591.426,-97990.11265,230,0.748540521,288.3500061,289.4301453,97731.55469,0.003589657,230.2562256,-1.15377e-05,76.82450104,-0.71049118,-0.235616714,0.748874843,4368
2494A,109.6958,28.2675,20170601,45.76388889,4057,5799,1348121.484,-104263.1695,223,0.720895946,290.6882324,289.393158,97632.04688,0.003573879,231.6224213,-1.17156e-05,77.11557007,-0.674424648,-0.254641682,0.748409092,4388
2495A,111.2897,23.4792,20170601,35.94598338,4823,6054,1585463.226,-633460.9028,44,0.956192017,298.736145,294.4013062,100228.6016,0.003019675,180.5093079,-1.79777e-05,77.07028961,-0.838458478,-0.45966354,0.557651222,3060
2496A,111.3178,23.475,20170601,36.53910615,4824,6059,1588253.347,-633486.4083,65,0.943925142,298.3441772,294.3736267,100100.7734,0.0030029,179.8728638,-1.75776e-05,77.18374634,-0.830786824,-0.448093712,0.534276247,4296
2497A,111.2353,23.415,20170601,48.28028169,4834,6046,1581438.563,-641663.7112,32,0.923986971,291.6904907,294.5239868,100337.1953,0.003047402,180.6576233,-1.66932e-05,77.21131134,-0.858582854,-0.341449052,0.543387771,3638
2498A,111.26,23.4794,20170601,40.91876751,4823,6050,1582595.196,-633916.8697,39,0.96235019,298.5396729,294.4262695,100317.5313,0.003033929,181.0740356,-1.82126e-05,76.99365997,-0.845439732,-0.459727615,0.540629268,2894
2500A,108.3511,21.7631,20170601,31.28212291,5098,5584,1328200.021,-872581.6961,15,0.369634122,354.6724243,295.082428,100808.6563,0.002766602,281.1942749,-4.10084e-05,79.26787567,-0.034353744,-0.368034244,0.501352429,4164
2502A,108.6236,21.9667,20170601,28.71488764,5065,5628,1351905.71,-845706.4135,10,0.263568163,304.5966797,294.9052734,100714.7266,0.002841118,276.7215271,-2.36491e-05,78.1467514,-0.216970816,-0.149639025,0.512249649,3318
2503A,108.6553,21.9508,20170601,31.75706215,5068,5633,1355284.16,-847078.7388,12,0.299408495,304.2290039,294.9709778,100761.1172,0.002850934,280.3829346,-2.62083e-05,77.93145752,-0.247560546,-0.168401971,0.508985996,3794
2505A,109.5681,23.1478,20170601,38.18571429,4876,5779,1424864.633,-697681.3057,113,0.446328253,293.3067322,294.0881348,99581.52344,0.003272329,230.177948,-1.65834e-05,77.88550568,-0.409918129,-0.176567376,0.545196533,5219
2506A,109.6042,23.0672,20170601,37.3603352,4889,5785,1429748.163,-706364.8142,46,0.49199909,290.9143677,294.3914185,100189.6094,0.00313246,231.2391968,-1.64774e-05,77.10945892,-0.459593683,-0.175603926,0.542579949,3549
2507A,109.6014,23.0944,20170601,37.92877095,4885,5784,1429010.944,-703298.6348,48,0.477540076,292.1697998,294.3154602,100070.1484,0.003168068,230.6963196,-1.64854e-05,77.30142212,-0.442245722,-0.180175558,0.546257377,2752
2508A,109.5683,23.1036,20170601,34.63714286,4884,5779,1425638.33,-702728.465,46,0.451461732,294.0062256,294.2759399,100055.75,0.003221848,231.5661316,-1.67761e-05,77.59007263,-0.412421674,-0.183646545,0.555551529,3513
2509A,110.1106,22.7019,20170601,33.85714286,4948,5866,1485396.624,-740524.3759,105,0.824321985,266.4427185,294.3353271,99915.39844,0.003302474,237.1069794,-1.24622e-05,80.89638519,-0.822731435,0.051182766,0.530209482,5456
2510A,110.1675,22.6411,20170601,38.76056338,4958,5875,1492023.162,-746587.9599,80,0.804365754,270.216095,294.4644775,100256.4141,0.003211519,238.6332092,-1.23341e-05,81.04673767,-0.804360151,-0.00299628,0.538504303,2787
2511A,110.1433,22.6164,20170601,34.49011299,4961,5871,1490098.495,-749768.098,77,0.783448815,268.9223633,294.5059509,100362.7578,0.003234258,238.7167206,-1.23647e-05,80.9986496,-0.783309579,0.014770144,0.529439747,2989
2512A,106.6103,23.9011,20170601,39.07282913,4756,5306,1126813.515,-649667.9341,143,1.052119613,253.7632294,293.5342407,97606.40625,0.00271546,210.8524323,-9.67009e-06,80.82280731,-1.010144114,0.2942186,0.554944992,4015
2513A,106.6527,23.8844,20170601,41.93296089,4759,5312,1131138.35,-651103.2992,130,1.06463325,252.0052185,293.5493469,97678.6875,0.002787164,216.7257538,-9.95995e-06,80.80246735,-1.012544155,0.328935176,0.550092876,3188
2514A,111.5269,24.4175,20170601,44.24504249,4673,6092,1590118.278,-522334.3618,109,0.662247717,311.8299561,292.6168518,98898.57031,0.002735477,161.181778,-9.95038e-06,78.75340271,-0.493489087,-0.441633999,0.57084322,3440
2515A,111.5622,24.4072,20170601,38.43194444,4675,6098,1593683.234,-522942.4603,111,0.656982064,307.0863953,292.6877441,99128.78906,0.002775051,159.1306458,-9.74129e-06,79.06266785,-0.524118423,-0.396137983,0.571112871,3127
2516A,108.2134,24.7121,20170601,28.12883436,4626,5562,1268888.288,-536673.8655,312,0.545595348,277.0908508,292.4475708,97327.41406,0.003284543,215.4864807,-1.13094e-05,78.54876709,-0.541425824,-0.06732294,0.564175189,6116
2517A,108.054,24.6928,20170601,30.28151261,4629,5537,1253969.228,-540945.8669,245,0.535634458,270.6789856,292.1390686,96881.55469,0.003584113,238.6083221,-1.20872e-05,79.8213501,-0.535597146,-0.006322374,0.575574994,5054
2518A,108.1009,24.6967,20170601,32.43905817,4629,5544,1258387.446,-539896.5173,281,0.532169461,271.9934082,292.208252,96961.125,0.003518467,232.51091,-1.18597e-05,79.45727539,-0.531848252,-0.018486008,0.565978408,4845
2519A,109.2131,23.7208,20170601,38.19806094,4785,5722,1380833.326,-637169.8023,84,0.755312443,308.4341431,293.9679565,99768.76563,0.003375312,279.06427,-1.71357e-05,76.25611877,-0.591684639,-0.469474316,0.567354083,3973
2520A,109.2317,23.7369,20170601,41.42577031,4782,5725,1382358.512,-635062.655,86,0.755817354,309.0960388,293.9732971,99822.64063,0.003392727,279.7532043,-1.73465e-05,76.08705139,-0.586613953,-0.476596206,0.565176964,3066
2521A,107.3476,22.4137,20170601,28.27130682,4994,5424,1219543.587,-811441.5382,119,0.858888149,278.7430115,294.4343872,99126.0625,0.00271639,223.0121155,-1.25782e-05,80.27223206,-0.848914564,-0.130510136,0.523277342,3892
2522A,107.3701,22.3708,20170601,30.14730878,5001,5427,1222374.221,-816061.6218,131,0.865378976,275.9311829,294.4101868,99035.28125,0.002701797,222.5195313,-1.25826e-05,80.22525024,-0.860750794,-0.089380503,0.522289217,5141
2523A,105.8945,32.4535,20170601,21.4622905,3388,5191,945975.5108,345338.1393,611,0.358207375,300.5761719,287.7425842,92576.29688,0.001388603,128.1676788,-7.27418e-06,72.21583557,-0.30841127,-0.182195008,0.627396166,5092
2524A,105.8242,32.4429,20170601,25.40529248,3389,5180,940035.7635,343400.9549,498,0.285548776,311.7120972,288.0372925,92960.02344,0.001397334,132.2037354,-7.74419e-06,71.5116272,-0.213174433,-0.189986229,0.635604799,3224
2525A,105.8153,32.4246,20170601,25.12222222,3392,5178,939506.8442,341136.2273,512,0.273956329,315.311615,288.1926575,93271.0,0.001406247,133.4162598,-7.91306e-06,71.57542419,-0.192673549,-0.194753617,0.642330885,3241
2526A,105.8624,32.4285,20170601,25.26044568,3392,5186,943530.1399,342052.0258,536,0.323060572,305.9998169,288.0357056,93082.72656,0.001399379,130.115387,-7.5737e-06,72.10784912,-0.261374444,-0.189872399,0.642406404,4924
2527A,105.7519,30.5797,20170601,43.79275362,3687,5168,958091.2047,121443.002,406,1.057799339,306.6527405,290.8927307,97096.875,0.001249612,157.0896759,-1.11881e-05,73.64533234,-0.848680079,-0.631412387,0.895123541,5085
2528A,105.68,30.6133,20170601,41.39944134,3682,5157,951275.4772,124722.5944,346,1.066163421,305.3616943,290.9446411,97196.02344,0.001224935,160.1657715,-1.13824e-05,73.5326004,-0.869512081,-0.616970897,0.907170057,4989
2529A,105.8161,30.6347,20170601,35.92634561,3679,5179,963069.2794,128582.2569,423,1.015315652,306.8540649,290.7131042,96844.89063,0.001308999,156.4204102,-1.14511e-05,74.05819702,-0.812460482,-0.608911932,0.893412888,5460
2530A,105.5956,30.475,20170601,38.00277778,3704,5143,945559.6872,107535.0585,284,1.049053311,307.1231079,291.2172546,97556.05469,0.001108223,158.8593445,-1.08938e-05,73.26052856,-0.836494327,-0.633079708,0.929426968,2588
2531A,105.0331,29.5953,20170601,34.3258427,3845,5053,906200.2356,-1760.366907,327,1.070901394,330.1539001,291.5809937,97372.09375,0.001092559,160.3136597,-1.27217e-05,73.37574768,-0.533029437,-0.928821564,1.020350814,3114
2532A,105.0717,29.5947,20170601,34.1028169,3845,5059,909681.7198,-1474.529073,323,1.088062406,328.4711304,291.5606689,97359.65625,0.001108068,159.6989441,-1.25981e-05,73.62997437,-0.569049478,-0.927395523,1.015865326,3002
2533A,105.0653,29.5817,20170601,37.25698324,3847,5058,909263.4587,-3068.511402,321,1.079145312,329.4352417,291.5730286,97362.64063,0.001104659,159.3561859,-1.26529e-05,73.56088257,-0.548829556,-0.929161251,1.020235181,3306
2534A,105.0406,29.5822,20170601,34.67746479,3847,5054,907033.8767,-3237.770484,332,1.068079472,330.5858765,291.5884399,97374.14063,0.001094099,159.7591095,-1.27344e-05,73.3921051,-0.524626017,-0.930355489,1.025977254,3692
2535A,103.7705,29.5467,20170601,48.10252809,3853,4851,792999.9033,-18418.85541,372,0.866698503,115.4364853,291.201416,96486.92188,0.001041266,134.0043945,-1.21778e-05,70.67670441,0.782704651,-0.37220937,0.895491362,4874
2536A,103.7627,29.5844,20170601,48.26880223,3847,4850,791898.0755,-14025.6964,373,0.887860894,115.5301208,291.2165222,96529.96875,0.000989047,135.7652283,-1.24637e-05,70.75178528,0.801191866,-0.382607639,0.894410133,3758
2537A,103.7506,29.6007,20170601,49.0491573,3844,4848,790635.4219,-12196.30162,370,0.896206439,115.0095749,291.2340393,96581.35938,0.000973635,136.1267548,-1.26079e-05,70.75499725,0.812198043,-0.378840804,0.891406178,3620
2538A,103.757,29.5634,20170601,52.01133144,3850,4849,791606.1334,-16553.87505,380,0.87563926,115.0060654,291.2200928,96534.74219,0.001024524,134.3856659,-1.23178e-05,70.67913818,0.793581426,-0.370098114,0.897755027,4182
2539A,103.8986,30.0506,20170601,35.75,3772,4872,799138.2172,42225.48895,460,0.897696257,150.1503448,291.1086121,96439.96094,0.001057554,171.3225555,-1.42935e-05,70.82621002,0.446866781,-0.778568327,0.864451885,4268
2540A,103.8416,30.0874,20170601,43.24930362,3766,4863,793640.0626,46120.66741,416,0.940160334,144.6555939,291.1042786,96538.0,0.001075432,166.0624847,-1.44114e-05,70.88861847,0.543930471,-0.766838372,0.869625449,3581
2543A,106.631,30.518,20170601,32.56446991,3697,5309,1036942.361,123067.5478,352,0.983241498,316.0308228,291.1222229,97546.29688,0.001620776,117.719162,-8.80367e-06,75.80275726,-0.68268609,-0.707604051,0.872786343,4780
2544A,106.6303,30.4576,20170601,42.27513966,3707,5309,1037729.444,115919.2153,310,0.945186138,314.8026123,291.2832642,97796.69531,0.001615451,114.8932953,-8.57133e-06,75.68507385,-0.670692146,-0.665994644,0.881689727,4312
